date,airline,ch_code,flight_number,from,to,via_city,route,stop_count,arr_hour,arr_period,dep_hour,dep_period,duration_mins,price
2022-02-12,Vistara,UK,839,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,13,Afternoon,545,16560
2022-02-12,Vistara,UK,833,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,7,Morning,925,16560
2022-02-12,GO FIRST,G8,165,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,6,Morning,480,16823
2022-02-12,Vistara,UK,809,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,19,Evening,1465,17348
2022-02-12,Vistara,UK,813,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,17,Evening,1600,17348
2022-02-12,GO FIRST,G8,237,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,12,Afternoon,555,17136
2022-02-12,Air India,AI,762,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,20,Night,1430,18135
2022-02-12,Air India,AI,764,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,16,Afternoon,1630,18135
2022-02-12,Vistara,UK,673,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,13,Afternoon,300,19343
2022-02-12,Vistara,UK,627,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,13,Afternoon,1600,19553
2022-02-12,Vistara,UK,705,Delhi,Mumbai,Lucknow,Delhi-Mumbai,1,13,Afternoon,6,Morning,390,19815
2022-02-12,Air India,AI,406,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,10,Morning,290,20445
2022-02-12,Air India,AI,9809,Delhi,Mumbai,GOP,Delhi-Mumbai,1,15,Afternoon,13,Afternoon,1550,21180
2022-02-12,Air India,AI,512,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,14,Afternoon,535,22335
2022-02-12,GO FIRST,G8,286,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,10,Morning,450,23281
2022-02-12,GO FIRST,G8,286,Delhi,Mumbai,,Delhi-Mumbai,1,19,Evening,10,Morning,530,23281
2022-02-12,Vistara,UK,847,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,11,Morning,1655,24488
2022-02-12,Air India,AI,411,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,7,Morning,480,24855
2022-02-12,Vistara,UK,737,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,15,Afternoon,1705,25905
2022-02-12,Vistara,UK,705,Delhi,Mumbai,Lucknow,Delhi-Mumbai,1,20,Night,6,Morning,830,29160
2022-02-12,Air India,AI,877,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,11,Morning,385,29580
2022-02-13,SpiceJet,SG,8803,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,7,Morning,135,5953
2022-02-13,SpiceJet,SG,8157,Delhi,Mumbai,,Delhi-Mumbai,0,8,Morning,6,Morning,140,5953
2022-02-13,SpiceJet,SG,8169,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,19,Evening,140,5953
2022-02-13,Vistara,UK,927,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,9,Morning,125,5955
2022-02-13,Vistara,UK,995,Delhi,Mumbai,,Delhi-Mumbai,0,12,Afternoon,10,Morning,135,5955
2022-02-13,Vistara,UK,963,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,8,Morning,140,5955
2022-02-13,GO FIRST,G8,334,Delhi,Mumbai,,Delhi-Mumbai,0,10,Morning,8,Morning,130,5954
2022-02-13,GO FIRST,G8,346,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,135,5954
2022-02-13,GO FIRST,G8,338,Delhi,Mumbai,,Delhi-Mumbai,0,12,Afternoon,10,Morning,140,5954
2022-02-13,GO FIRST,G8,323,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,18,Evening,140,5954
2022-02-13,Indigo,6E,5001,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,7,Morning,130,5955
2022-02-13,Indigo,6E,218,Delhi,Mumbai,,Delhi-Mumbai,0,13,Afternoon,10,Morning,135,5955
2022-02-13,Indigo,6E,6278,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,8,Morning,140,5955
2022-02-13,Indigo,6E,5328,Delhi,Mumbai,,Delhi-Mumbai,0,12,Afternoon,9,Morning,150,5955
2022-02-13,AirAsia,I5,764,Delhi,Mumbai,,Delhi-Mumbai,0,6,Morning,4,Late_Night,130,5956
2022-02-13,Air India,AI,887,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,7,Morning,125,5955
2022-02-13,Air India,AI,665,Delhi,Mumbai,,Delhi-Mumbai,0,10,Morning,8,Morning,130,5955
2022-02-13,Air India,AI,805,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,20,Night,130,5955
2022-02-13,Air India,AI,624,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,135,5955
2022-02-13,GO FIRST,G8,103,Delhi,Mumbai,,Delhi-Mumbai,1,7,Morning,19,Evening,740,5954
2022-02-13,GO FIRST,G8,113,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,6,Morning,945,5954
2022-02-13,Air India,AI,441,Delhi,Mumbai,IXU,Delhi-Mumbai,1,21,Night,17,Evening,225,5955
2022-02-13,Vistara,UK,985,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,19,Evening,130,6375
2022-02-13,SpiceJet,SG,8709,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,18,Evening,130,6060
2022-02-13,SpiceJet,SG,8483,Delhi,Mumbai,,Delhi-Mumbai,1,7,Morning,18,Evening,795,6270
2022-02-13,Vistara,UK,977,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,135,6690
2022-02-13,GO FIRST,G8,336,Delhi,Mumbai,,Delhi-Mumbai,0,16,Afternoon,14,Afternoon,135,6532
2022-02-13,GO FIRST,G8,330,Delhi,Mumbai,,Delhi-Mumbai,0,23,Night,21,Night,135,6532
2022-02-13,Vistara,UK,945,Delhi,Mumbai,,Delhi-Mumbai,0,14,Afternoon,11,Morning,140,7005
2022-02-13,Air India,AI,868,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,18,Evening,120,6795
2022-02-13,GO FIRST,G8,392,Delhi,Mumbai,,Delhi-Mumbai,0,17,Evening,15,Afternoon,135,7110
2022-02-13,Indigo,6E,2022,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,6,Morning,615,7420
2022-02-13,Indigo,6E,2154,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,9,Morning,300,7583
2022-02-13,Indigo,6E,6202,Delhi,Mumbai,,Delhi-Mumbai,0,14,Afternoon,12,Afternoon,130,7845
2022-02-13,Indigo,6E,5041,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,18,Evening,130,8055
2022-02-13,Indigo,6E,2046,Delhi,Mumbai,,Delhi-Mumbai,0,19,Evening,17,Evening,130,8370
2022-02-13,Indigo,6E,549,Delhi,Mumbai,,Delhi-Mumbai,0,16,Afternoon,14,Afternoon,135,8370
2022-02-13,Vistara,UK,933,Delhi,Mumbai,,Delhi-Mumbai,0,17,Evening,15,Afternoon,130,9525
2022-02-13,Vistara,UK,683,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,13,Afternoon,1535,9988
2022-02-13,AirAsia,I5,747,Delhi,Mumbai,,Delhi-Mumbai,1,7,Morning,19,Evening,735,9840
2022-02-13,Air India,AI,475,Delhi,Mumbai,,Delhi-Mumbai,1,13,Afternoon,13,Afternoon,1475,9988
2022-02-13,Indigo,6E,2373,Delhi,Mumbai,,Delhi-Mumbai,1,19,Evening,13,Afternoon,360,10523
2022-02-13,Vistara,UK,829,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,7,Morning,930,11048
2022-02-13,SpiceJet,SG,2976,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,19,Evening,915,10759
2022-02-13,Air India,AI,531,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,20,Night,1485,10785
2022-02-13,GO FIRST,G8,719,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,6,Morning,855,10863
2022-02-13,Indigo,6E,369,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,21,Night,625,10943
2022-02-13,Vistara,UK,871,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,20,Night,1075,11415
2022-02-13,Vistara,UK,879,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,17,Evening,1250,11415
2022-02-13,Vistara,UK,871,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,20,Night,1585,11415
2022-02-13,Indigo,6E,2168,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,18,Evening,265,11326
2022-02-13,Indigo,6E,2193,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,14,Afternoon,500,11326
2022-02-13,Air India,AI,9643,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,19,Evening,1250,11468
2022-02-13,Vistara,UK,859,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,10,Morning,755,12098
2022-02-13,Vistara,UK,815,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,8,Morning,1450,12150
2022-02-13,SpiceJet,SG,2976,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,19,Evening,270,11809
2022-02-13,Indigo,6E,2193,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,14,Afternoon,230,11814
2022-02-13,Indigo,6E,152,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,10,Morning,460,11814
2022-02-13,Air India,AI,479,Delhi,Mumbai,,Delhi-Mumbai,1,13,Afternoon,21,Night,990,11900
2022-02-13,Indigo,6E,181,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,5,Late_Night,290,11993
2022-02-13,SpiceJet,SG,2277,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,15,Afternoon,1545,12010
2022-02-13,GO FIRST,G8,286,Delhi,Mumbai,,Delhi-Mumbai,2,21,Night,10,Morning,660,12045
2022-02-13,GO FIRST,G8,119,Delhi,Mumbai,,Delhi-Mumbai,1,9,Morning,18,Evening,910,12045
2022-02-13,Air India,AI,504,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,21,Night,680,12150
2022-02-13,Air India,AI,504,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,21,Night,1430,12150
2022-02-13,Air India,AI,803,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,6,Morning,1585,12150
2022-02-13,GO FIRST,G8,717,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,16,Afternoon,285,12229
2022-02-13,Vistara,UK,879,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,17,Evening,320,12623
2022-02-13,Air India,AI,9645,Delhi,Mumbai,,Delhi-Mumbai,1,13,Afternoon,12,Afternoon,1490,12298
2022-02-13,Vistara,UK,951,Delhi,Mumbai,,Delhi-Mumbai,0,16,Afternoon,14,Afternoon,130,12780
2022-02-13,Air India,AI,803,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,6,Morning,895,12465
2022-02-13,Vistara,UK,627,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,13,Afternoon,1600,12885
2022-02-13,Indigo,6E,2092,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,17,Evening,320,12570
2022-02-13,Indigo,6E,5018,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,12,Afternoon,620,12570
2022-02-13,AirAsia,I5,784,Delhi,Mumbai,,Delhi-Mumbai,1,7,Morning,16,Afternoon,910,12990
2022-02-13,Vistara,UK,899,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,14,Afternoon,1425,13410
2022-02-13,GO FIRST,G8,1404,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,9,Morning,305,13069
2022-02-13,GO FIRST,G8,1404,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,9,Morning,425,13069
2022-02-13,Air India,AI,9911,Delhi,Mumbai,,Delhi-Mumbai,1,13,Afternoon,11,Morning,1565,13086
2022-02-13,Vistara,UK,801,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,9,Morning,1390,13515
2022-02-13,SpiceJet,SG,3002,Delhi,Mumbai,,Delhi-Mumbai,1,12,Afternoon,7,Morning,255,13200
2022-02-13,Indigo,6E,5063,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,15,Afternoon,325,13279
2022-02-13,Air India,AI,411,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,7,Morning,480,13515
2022-02-13,Vistara,UK,809,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,19,Evening,745,14040
2022-02-13,Vistara,UK,809,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,19,Evening,1465,14040
2022-02-13,Vistara,UK,809,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,19,Evening,1560,14040
2022-02-13,Indigo,6E,2102,Delhi,Mumbai,,Delhi-Mumbai,1,12,Afternoon,7,Morning,305,13767
2022-02-13,Vistara,UK,637,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,17,Evening,265,14565
2022-02-13,Vistara,UK,835,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,19,Evening,945,14565
2022-02-13,Vistara,UK,835,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,19,Evening,1600,14565
2022-02-13,Vistara,UK,833,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,7,Morning,1710,14565
2022-02-13,GO FIRST,G8,266,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,6,Morning,705,14235
2022-02-13,Air India,AI,764,Delhi,Mumbai,,Delhi-Mumbai,1,12,Afternoon,16,Afternoon,1170,14250
2022-02-13,Vistara,UK,899,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,14,Afternoon,495,14618
2022-02-13,Vistara,UK,813,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,17,Evening,880,14775
2022-02-13,Vistara,UK,813,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,17,Evening,1600,14775
2022-02-13,Vistara,UK,813,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,17,Evening,1695,14775
2022-02-13,Indigo,6E,2338,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,12,Afternoon,480,14744
2022-02-13,Vistara,UK,815,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,8,Morning,825,15353
2022-02-13,Vistara,UK,815,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,8,Morning,1640,15353
2022-02-13,Vistara,UK,737,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,15,Afternoon,1705,15405
2022-02-13,Air India,AI,762,Delhi,Mumbai,,Delhi-Mumbai,1,12,Afternoon,20,Night,970,15090
2022-02-13,Indigo,6E,7403,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,7,Morning,520,15232
2022-02-13,Indigo,6E,607,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,22,Night,610,15232
2022-02-13,Vistara,UK,953,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,20,Night,130,15720
2022-02-13,Vistara,UK,955,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,17,Evening,140,15720
2022-02-13,Air India,AI,429,Delhi,Mumbai,Chennai,Delhi-Mumbai,1,15,Afternoon,9,Morning,1805,15405
2022-02-13,Indigo,6E,6722,Delhi,Mumbai,,Delhi-Mumbai,0,23,Night,21,Night,135,15720
2022-02-13,Indigo,6E,184,Delhi,Mumbai,,Delhi-Mumbai,1,13,Afternoon,9,Morning,250,15720
2022-02-13,Indigo,6E,2154,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,9,Morning,555,15720
2022-02-13,Air India,AI,540,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,20,Night,1225,15825
2022-02-13,Air India,AI,537,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,16,Afternoon,1490,15825
2022-02-13,Air India,AI,801,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,17,Evening,1760,16245
2022-02-13,Vistara,UK,855,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,18,Evening,1205,16665
2022-02-13,Vistara,UK,801,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,9,Morning,765,16718
2022-02-13,GO FIRST,G8,165,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,6,Morning,480,16823
2022-02-13,Vistara,UK,737,Delhi,Mumbai,,Delhi-Mumbai,1,13,Afternoon,15,Afternoon,1265,17190
2022-02-13,GO FIRST,G8,191,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,9,Morning,535,16859
2022-02-13,Vistara,UK,809,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,19,Evening,935,17243
2022-02-13,Vistara,UK,815,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,8,Morning,730,17348
2022-02-13,GO FIRST,G8,237,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,12,Afternoon,450,17136
2022-02-13,Air India,AI,9843,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,6,Morning,585,17295
2022-02-13,Vistara,UK,813,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,17,Evening,1070,17978
2022-02-13,Vistara,UK,819,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,14,Afternoon,1080,18030
2022-02-13,Vistara,UK,837,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,17,Evening,1095,18135
2022-02-13,Air India,AI,401,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,6,Morning,795,18135
2022-02-13,Vistara,UK,801,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,9,Morning,670,18713
2022-02-13,Vistara,UK,706,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,13,Afternoon,475,19238
2022-02-13,Air India,AI,807,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,17,Evening,915,19605
2022-02-13,Air India,AI,502,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,13,Afternoon,1145,19605
2022-02-13,Air India,AI,502,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,13,Afternoon,455,19920
2022-02-13,Vistara,UK,819,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,14,Afternoon,455,21233
2022-02-13,Vistara,UK,847,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,11,Morning,1655,21285
2022-02-13,GO FIRST,G8,213,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,11,Morning,380,21899
2022-02-13,Air India,AI,506,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,9,Morning,1370,22755
2022-02-13,Vistara,UK,819,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,14,Afternoon,360,23228
2022-02-13,Air India,AI,406,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,10,Morning,290,22965
2022-02-13,Air India,AI,506,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,9,Morning,680,23070
2022-02-13,GO FIRST,G8,300,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,8,Morning,355,23491
2022-02-13,Air India,AI,811,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,18,Evening,1235,24225
2022-02-13,Air India,AI,431,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,12,Afternoon,1570,24225
2022-02-13,Air India,AI,465,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,16,Afternoon,375,24435
2022-02-13,Air India,AI,9809,Delhi,Mumbai,GOP,Delhi-Mumbai,1,15,Afternoon,13,Afternoon,1550,25223
2022-02-13,Air India,AI,764,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,16,Afternoon,1630,26325
2022-02-13,Air India,AI,762,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,20,Night,1430,27165
2022-02-13,Air India,AI,877,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,11,Morning,385,29580
2022-02-13,Air India,AI,512,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,14,Afternoon,535,31260
2022-02-14,SpiceJet,SG,8709,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,18,Evening,130,5953
2022-02-14,SpiceJet,SG,1089,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,6,Morning,135,5953
2022-02-14,SpiceJet,SG,1061,Delhi,Mumbai,,Delhi-Mumbai,0,8,Morning,5,Late_Night,140,5953
2022-02-14,SpiceJet,SG,8157,Delhi,Mumbai,,Delhi-Mumbai,0,8,Morning,6,Morning,140,5953
2022-02-14,SpiceJet,SG,1063,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,140,5953
2022-02-14,SpiceJet,SG,8169,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,19,Evening,140,5953
2022-02-14,Vistara,UK,951,Delhi,Mumbai,,Delhi-Mumbai,0,16,Afternoon,14,Afternoon,130,5955
2022-02-14,Vistara,UK,933,Delhi,Mumbai,,Delhi-Mumbai,0,17,Evening,15,Afternoon,130,5955
2022-02-14,Vistara,UK,985,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,19,Evening,130,5955
2022-02-14,Vistara,UK,995,Delhi,Mumbai,,Delhi-Mumbai,0,12,Afternoon,10,Morning,135,5955
2022-02-14,Vistara,UK,977,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,135,5955
2022-02-14,Vistara,UK,945,Delhi,Mumbai,,Delhi-Mumbai,0,14,Afternoon,11,Morning,140,5955
2022-02-14,Vistara,UK,955,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,17,Evening,140,5955
2022-02-14,Vistara,UK,927,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,9,Morning,125,6060
2022-02-14,Vistara,UK,953,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,20,Night,130,6060
2022-02-14,GO FIRST,G8,336,Delhi,Mumbai,,Delhi-Mumbai,0,16,Afternoon,14,Afternoon,135,5954
2022-02-14,GO FIRST,G8,392,Delhi,Mumbai,,Delhi-Mumbai,0,17,Evening,15,Afternoon,135,5954
2022-02-14,GO FIRST,G8,346,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,135,5954
2022-02-14,GO FIRST,G8,330,Delhi,Mumbai,,Delhi-Mumbai,0,23,Night,21,Night,135,5954
2022-02-14,GO FIRST,G8,338,Delhi,Mumbai,,Delhi-Mumbai,0,12,Afternoon,10,Morning,140,5954
2022-02-14,GO FIRST,G8,323,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,18,Evening,140,5954
2022-02-14,Indigo,6E,2054,Delhi,Mumbai,,Delhi-Mumbai,0,8,Morning,6,Morning,130,5955
2022-02-14,Indigo,6E,6202,Delhi,Mumbai,,Delhi-Mumbai,0,14,Afternoon,12,Afternoon,130,5955
2022-02-14,Indigo,6E,2046,Delhi,Mumbai,,Delhi-Mumbai,0,19,Evening,17,Evening,130,5955
2022-02-14,Indigo,6E,5041,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,18,Evening,130,5955
2022-02-14,SpiceJet,SG,8803,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,7,Morning,135,5955
2022-02-14,Indigo,6E,218,Delhi,Mumbai,,Delhi-Mumbai,0,13,Afternoon,10,Morning,135,5955
2022-02-14,Indigo,6E,549,Delhi,Mumbai,,Delhi-Mumbai,0,16,Afternoon,14,Afternoon,135,5955
2022-02-14,Indigo,6E,6722,Delhi,Mumbai,,Delhi-Mumbai,0,23,Night,21,Night,135,5955
2022-02-14,Indigo,6E,6278,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,8,Morning,140,5955
2022-02-14,Indigo,6E,5328,Delhi,Mumbai,,Delhi-Mumbai,0,12,Afternoon,9,Morning,150,5955
2022-02-14,Air India,AI,868,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,18,Evening,120,5955
2022-02-14,Air India,AI,887,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,7,Morning,125,5955
2022-02-14,Air India,AI,665,Delhi,Mumbai,,Delhi-Mumbai,0,10,Morning,8,Morning,130,5955
2022-02-14,Air India,AI,805,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,20,Night,130,5955
2022-02-14,Air India,AI,678,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,9,Morning,135,5955
2022-02-14,Air India,AI,624,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,135,5955
2022-02-14,AirAsia,I5,784,Delhi,Mumbai,,Delhi-Mumbai,1,7,Morning,16,Afternoon,910,5949
2022-02-14,GO FIRST,G8,1010,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,12,Afternoon,350,5954
2022-02-14,GO FIRST,G8,191,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,9,Morning,535,5954
2022-02-14,GO FIRST,G8,237,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,12,Afternoon,555,5954
2022-02-14,GO FIRST,G8,266,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,6,Morning,705,5954
2022-02-14,GO FIRST,G8,103,Delhi,Mumbai,,Delhi-Mumbai,1,7,Morning,19,Evening,740,5954
2022-02-14,GO FIRST,G8,119,Delhi,Mumbai,,Delhi-Mumbai,1,9,Morning,18,Evening,910,5954
2022-02-14,GO FIRST,G8,113,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,6,Morning,945,5954
2022-02-14,Air India,AI,441,Delhi,Mumbai,IXU,Delhi-Mumbai,1,21,Night,17,Evening,225,5955
2022-02-14,SpiceJet,SG,2976,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,19,Evening,270,5955
2022-02-14,Indigo,6E,2022,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,6,Morning,615,5955
2022-02-14,Indigo,6E,5018,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,12,Afternoon,620,5955
2022-02-14,Indigo,6E,369,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,21,Night,625,5955
2022-02-14,SpiceJet,SG,2976,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,19,Evening,915,5955
2022-02-14,SpiceJet,SG,2277,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,15,Afternoon,1545,5955
2022-02-14,AirAsia,I5,764,Delhi,Mumbai,,Delhi-Mumbai,0,6,Morning,4,Late_Night,130,6139
2022-02-14,Indigo,6E,5001,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,7,Morning,130,6165
2022-02-14,SpiceJet,SG,8483,Delhi,Mumbai,,Delhi-Mumbai,1,7,Morning,18,Evening,795,6270
2022-02-14,Vistara,UK,963,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,8,Morning,140,6690
2022-02-14,Indigo,6E,2092,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,17,Evening,320,6443
2022-02-14,GO FIRST,G8,334,Delhi,Mumbai,,Delhi-Mumbai,0,10,Morning,8,Morning,130,6532
2022-02-14,Indigo,6E,607,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,22,Night,610,6932
2022-02-14,Indigo,6E,2193,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,14,Afternoon,230,7420
2022-02-14,Indigo,6E,152,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,10,Morning,460,7420
2022-02-14,Indigo,6E,2193,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,14,Afternoon,500,7420
