date,airline,ch_code,flight_number,from,to,via_city,route,stop_count,arr_hour,arr_period,dep_hour,dep_period,duration_mins,days_left,price
2022-02-14,Vistara,UK,637,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,17,Evening,1100,4,36577
2022-02-14,Vistara,UK,706,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,13,Afternoon,1310,4,36577
2022-02-14,Vistara,UK,963,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,8,Morning,140,4,36712
2022-02-14,Vistara,UK,955,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,17,Evening,140,4,36712
2022-02-14,Vistara,UK,951,Delhi,Mumbai,,Delhi-Mumbai,0,16,Afternoon,14,Afternoon,130,4,37048
2022-02-14,Vistara,UK,627,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,13,Afternoon,1600,4,37417
2022-02-14,Air India,AI,471,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,13,Afternoon,275,4,37256
2022-02-14,Air India,AI,483,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,16,Afternoon,1435,4,37900
2022-02-14,Air India,AI,485,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,5,Late_Night,655,4,39622
2022-02-14,Air India,AI,451,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,14,Afternoon,1555,4,39622
2022-02-14,Air India,AI,423,Delhi,Mumbai,STV,Delhi-Mumbai,1,17,Evening,4,Late_Night,755,4,39859
2022-02-14,Air India,AI,473,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,18,Evening,1365,4,39859
2022-02-14,Air India,AI,415,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,16,Afternoon,1505,4,40447
2022-02-14,Vistara,UK,879,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,17,Evening,320,4,41281
2022-02-14,Vistara,UK,899,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,14,Afternoon,495,4,41281
2022-02-14,Vistara,UK,859,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,10,Morning,755,4,41281
2022-02-14,Vistara,UK,879,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,17,Evening,1250,4,41281
2022-02-14,Vistara,UK,899,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,14,Afternoon,1425,4,41281
2022-02-14,Air India,AI,544,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,17,Evening,400,4,41113
2022-02-14,Air India,AI,542,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,9,Morning,850,4,41113
2022-02-14,Air India,AI,560,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,8,Morning,945,4,41113
2022-02-14,Air India,AI,839,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,21,Night,1590,4,41113
2022-02-14,Vistara,UK,637,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,17,Evening,265,4,42956
2022-02-14,Vistara,UK,706,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,13,Afternoon,475,4,42956
2022-02-14,Vistara,UK,673,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,13,Afternoon,300,4,44081
2022-02-14,Vistara,UK,927,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,9,Morning,125,4,44328
2022-02-14,Vistara,UK,945,Delhi,Mumbai,,Delhi-Mumbai,0,14,Afternoon,11,Morning,140,4,44328
2022-02-14,Air India,AI,406,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,10,Morning,290,4,44025
2022-02-14,Air India,AI,429,Delhi,Mumbai,Chennai,Delhi-Mumbai,1,15,Afternoon,9,Morning,1805,4,44622
2022-02-14,Vistara,UK,879,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,17,Evening,980,4,45156
2022-02-14,Vistara,UK,899,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,14,Afternoon,1155,4,45156
2022-02-14,Vistara,UK,859,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,10,Morning,1415,4,45156
2022-02-14,Vistara,UK,953,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,20,Night,130,4,45336
2022-02-14,Air India,AI,885,Delhi,Mumbai,,Delhi-Mumbai,1,0,Late_Night,10,Morning,795,4,47217
2022-02-14,Air India,AI,885,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,10,Morning,1285,4,47217
2022-02-14,Air India,AI,465,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,16,Afternoon,375,4,49896
2022-02-14,Air India,AI,512,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,14,Afternoon,535,4,49896
2022-02-14,Vistara,UK,985,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,19,Evening,130,4,50264
2022-02-14,Air India,AI,429,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,9,Morning,435,4,50969
2022-02-14,Air India,AI,439,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,6,Morning,660,4,50969
2022-02-14,Air India,AI,540,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,20,Night,685,4,50969
2022-02-14,Air India,AI,537,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,16,Afternoon,950,4,50969
2022-02-14,Air India,AI,540,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,20,Night,1295,4,50969
2022-02-14,Air India,AI,537,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,16,Afternoon,1560,4,50969
2022-02-14,Vistara,UK,839,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,13,Afternoon,545,4,51384
2022-02-14,Vistara,UK,835,Delhi,Mumbai,,Delhi-Mumbai,1,9,Morning,19,Evening,785,4,51384
2022-02-14,Vistara,UK,837,Delhi,Mumbai,,Delhi-Mumbai,1,9,Morning,17,Evening,935,4,51384
2022-02-14,Vistara,UK,835,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,19,Evening,945,4,51384
2022-02-14,Vistara,UK,837,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,17,Evening,1095,4,51384
2022-02-14,Vistara,UK,835,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,19,Evening,1115,4,51384
2022-02-14,Vistara,UK,839,Delhi,Mumbai,,Delhi-Mumbai,1,9,Morning,13,Afternoon,1170,4,51384
2022-02-14,Vistara,UK,837,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,17,Evening,1265,4,51384
2022-02-14,Vistara,UK,933,Delhi,Mumbai,,Delhi-Mumbai,0,17,Evening,15,Afternoon,130,4,51496
2022-02-14,Vistara,UK,855,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,18,Evening,1205,4,51697
2022-02-14,Vistara,UK,809,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,19,Evening,745,4,53164
2022-02-14,Vistara,UK,801,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,9,Morning,765,4,53164
2022-02-14,Vistara,UK,815,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,8,Morning,825,4,53164
2022-02-14,Vistara,UK,813,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,17,Evening,880,4,53164
2022-02-14,Vistara,UK,809,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,19,Evening,935,4,53164
2022-02-14,Vistara,UK,813,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,17,Evening,1070,4,53164
2022-02-14,Vistara,UK,977,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,135,4,53288
2022-02-14,Air India,AI,502,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,13,Afternoon,455,4,53164
2022-02-14,Air India,AI,506,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,9,Morning,680,4,53164
2022-02-14,Air India,AI,504,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,21,Night,680,4,53164
2022-02-14,Air India,AI,803,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,6,Morning,895,4,53164
2022-02-14,Air India,AI,807,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,17,Evening,915,4,53164
2022-02-14,Air India,AI,502,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,13,Afternoon,1145,4,53164
2022-02-14,Air India,AI,506,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,9,Morning,1370,4,53164
2022-02-14,Air India,AI,803,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,6,Morning,1585,4,53164
2022-02-14,Vistara,UK,829,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,7,Morning,930,4,55696
2022-02-14,Vistara,UK,809,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,19,Evening,865,4,58876
2022-02-14,Vistara,UK,813,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,17,Evening,1000,4,58876
2022-02-14,Vistara,UK,737,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,15,Afternoon,455,4,59033
2022-02-14,Air India,AI,762,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,20,Night,1295,4,59033
2022-02-14,Air India,AI,762,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,20,Night,1430,4,59033
2022-02-14,Air India,AI,764,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,16,Afternoon,1495,4,59033
2022-02-14,Air India,AI,764,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,16,Afternoon,1630,4,59033
2022-02-14,Vistara,UK,829,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,7,Morning,420,4,59571
2022-02-14,Vistara,UK,817,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,16,Afternoon,345,4,60601
2022-02-14,Vistara,UK,817,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,16,Afternoon,970,4,60601
2022-02-14,Vistara,UK,707,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,17,Evening,360,4,60713
2022-02-14,Vistara,UK,801,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,9,Morning,670,4,64924
2022-02-14,Vistara,UK,815,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,8,Morning,730,4,64924
2022-02-14,Vistara,UK,819,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,14,Afternoon,455,4,71056
2022-02-14,Vistara,UK,819,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,14,Afternoon,1080,4,71056
2022-02-14,Vistara,UK,705,Delhi,Mumbai,,Delhi-Mumbai,1,13,Afternoon,7,Morning,330,4,76953
2022-02-14,Vistara,UK,705,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,7,Morning,770,4,76953
2022-02-14,Vistara,UK,705,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,7,Morning,960,4,76953
2022-02-14,Vistara,UK,833,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,7,Morning,925,4,80470
2022-02-14,Vistara,UK,819,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,14,Afternoon,360,4,82816
2022-02-14,Vistara,UK,747,Delhi,Mumbai,,Delhi-Mumbai,1,13,Afternoon,6,Morning,390,4,85801
2022-02-14,Vistara,UK,747,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,6,Morning,830,4,85801
2022-02-14,Vistara,UK,747,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,6,Morning,1020,4,85801
2022-02-15,Vistara,UK,951,Delhi,Mumbai,,Delhi-Mumbai,0,16,Afternoon,14,Afternoon,130,5,22152
2022-02-15,Air India,AI,868,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,18,Evening,120,5,22152
2022-02-15,Air India,AI,887,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,7,Morning,125,5,22152
2022-02-15,Air India,AI,665,Delhi,Mumbai,,Delhi-Mumbai,0,10,Morning,8,Morning,130,5,22152
2022-02-15,Air India,AI,678,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,9,Morning,135,5,22152
2022-02-15,Air India,AI,636,Delhi,Mumbai,IDR,Delhi-Mumbai,1,18,Evening,14,Afternoon,210,5,22152
2022-02-15,Air India,AI,441,Delhi,Mumbai,IXU,Delhi-Mumbai,1,21,Night,17,Evening,225,5,22152
2022-02-15,Vistara,UK,927,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,9,Morning,125,5,28872
2022-02-15,Vistara,UK,683,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,13,Afternoon,1535,5,29837
2022-02-15,Air India,AI,481,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,8,Morning,885,5,29776
2022-02-15,Air India,AI,435,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,5,Late_Night,1050,5,29776
2022-02-15,Air India,AI,403,Delhi,Mumbai,,Delhi-Mumbai,1,19,Evening,12,Afternoon,380,5,29777
2022-02-15,Air India,AI,531,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,20,Night,1485,5,31462
2022-02-15,Air India,AI,411,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,7,Morning,480,5,32646
2022-02-15,Air India,AI,811,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,18,Evening,1235,5,32646
2022-02-15,Vistara,UK,981,Delhi,Mumbai,,Delhi-Mumbai,0,23,Night,21,Night,120,5,34472
2022-02-15,Vistara,UK,975,Delhi,Mumbai,,Delhi-Mumbai,0,7,Morning,5,Late_Night,130,5,34472
2022-02-15,Vistara,UK,993,Delhi,Mumbai,,Delhi-Mumbai,0,15,Afternoon,12,Afternoon,130,5,34472
2022-02-15,Vistara,UK,933,Delhi,Mumbai,,Delhi-Mumbai,0,17,Evening,15,Afternoon,130,5,34472
2022-02-15,Air India,AI,479,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,21,Night,1065,5,35532
2022-02-15,Vistara,UK,637,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,17,Evening,265,5,36577
2022-02-15,Vistara,UK,706,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,13,Afternoon,475,5,36577
2022-02-15,Vistara,UK,637,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,17,Evening,1100,5,36577
2022-02-15,Vistara,UK,706,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,13,Afternoon,1310,5,36577
2022-02-15,Vistara,UK,943,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,7,Morning,135,5,36712
2022-02-15,Vistara,UK,963,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,8,Morning,140,5,36712
2022-02-15,Vistara,UK,953,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,20,Night,130,5,37048
2022-02-15,Air India,AI,624,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,135,5,36995
2022-02-15,Vistara,UK,627,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,13,Afternoon,1600,5,37417
2022-02-15,Air India,AI,471,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,13,Afternoon,275,5,37256
2022-02-15,Air India,AI,451,Delhi,Mumbai,,Delhi-Mumbai,1,16,Afternoon,14,Afternoon,1555,5,39622
2022-02-15,Air India,AI,877,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,11,Morning,385,5,39859
2022-02-15,Air India,AI,473,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,18,Evening,1365,5,39859
2022-02-15,Vistara,UK,829,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,7,Morning,420,5,41281
2022-02-15,Vistara,UK,871,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,20,Night,805,5,41281
2022-02-15,Vistara,UK,879,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,17,Evening,980,5,41281
2022-02-15,Vistara,UK,871,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,20,Night,1075,5,41281
2022-02-15,Vistara,UK,899,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,14,Afternoon,1155,5,41281
2022-02-15,Vistara,UK,879,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,17,Evening,1250,5,41281
2022-02-15,Vistara,UK,859,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,10,Morning,1415,5,41281
2022-02-15,Vistara,UK,899,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,14,Afternoon,1425,5,41281
2022-02-15,Vistara,UK,871,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,20,Night,1585,5,41281
2022-02-15,Vistara,UK,829,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,7,Morning,1590,5,41281
2022-02-15,Air India,AI,544,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,17,Evening,400,5,41113
2022-02-15,Air India,AI,542,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,9,Morning,850,5,41113
2022-02-15,Air India,AI,560,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,8,Morning,945,5,41113
2022-02-15,Air India,AI,839,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,21,Night,1590,5,41113
2022-02-15,Vistara,UK,995,Delhi,Mumbai,,Delhi-Mumbai,0,12,Afternoon,10,Morning,135,5,42424
2022-02-15,Vistara,UK,673,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,13,Afternoon,300,5,44081
2022-02-15,Vistara,UK,945,Delhi,Mumbai,,Delhi-Mumbai,0,14,Afternoon,11,Morning,140,5,44328
2022-02-15,Air India,AI,406,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,10,Morning,290,5,44025
2022-02-15,Vistara,UK,977,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,135,5,44664
2022-02-15,Vistara,UK,879,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,17,Evening,320,5,45156
2022-02-15,Vistara,UK,899,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,14,Afternoon,495,5,45156
2022-02-15,Vistara,UK,859,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,10,Morning,755,5,45156
2022-02-15,Vistara,UK,829,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,7,Morning,930,5,45156
2022-02-15,Vistara,UK,941,Delhi,Mumbai,,Delhi-Mumbai,0,19,Evening,16,Afternoon,140,5,46568
2022-02-15,Vistara,UK,847,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,11,Morning,1655,5,47441
2022-02-15,Air India,AI,465,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,16,Afternoon,375,5,49896
2022-02-15,Air India,AI,512,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,14,Afternoon,515,5,49896
2022-02-15,Air India,AI,429,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,9,Morning,505,5,50969
2022-02-15,Air India,AI,540,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,20,Night,685,5,50969
2022-02-15,Air India,AI,439,Delhi,Mumbai,,Delhi-Mumbai,1,18,Evening,6,Morning,730,5,50969
2022-02-15,Air India,AI,537,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,16,Afternoon,950,5,50969
2022-02-15,Vistara,UK,833,Delhi,Mumbai,,Delhi-Mumbai,1,14,Afternoon,7,Morning,440,5,51384
2022-02-15,Vistara,UK,839,Delhi,Mumbai,,Delhi-Mumbai,1,22,Night,13,Afternoon,545,5,51384
2022-02-15,Vistara,UK,835,Delhi,Mumbai,,Delhi-Mumbai,1,9,Morning,19,Evening,785,5,51384
2022-02-15,Vistara,UK,811,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,5,Late_Night,330,5,53164
2022-02-15,Vistara,UK,817,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,16,Afternoon,345,5,53164
2022-02-15,Vistara,UK,819,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,14,Afternoon,360,5,53164
2022-02-15,Vistara,UK,819,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,14,Afternoon,390,5,53164
2022-02-15,Vistara,UK,817,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,16,Afternoon,440,5,53164
2022-02-15,Vistara,UK,819,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,14,Afternoon,455,5,53164
2022-02-15,Vistara,UK,819,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,14,Afternoon,550,5,53164
2022-02-15,Vistara,UK,801,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,9,Morning,670,5,53164
2022-02-15,Vistara,UK,807,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,20,Night,695,5,53164
2022-02-15,Vistara,UK,801,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,9,Morning,700,5,53164
2022-02-15,Vistara,UK,809,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,19,Evening,745,5,53164
2022-02-15,Vistara,UK,801,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,9,Morning,765,5,53164
2022-02-15,Vistara,UK,807,Delhi,Mumbai,,Delhi-Mumbai,1,10,Morning,20,Night,815,5,53164
2022-02-15,Vistara,UK,955,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,17,Evening,140,5,53288
2022-02-15,Air India,AI,504,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,21,Night,680,5,53164
2022-02-15,Air India,AI,506,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,9,Morning,695,5,53164
2022-02-15,Air India,AI,803,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,6,Morning,895,5,53164
2022-02-15,Air India,AI,807,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,17,Evening,915,5,53164
2022-02-15,Air India,AI,506,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,9,Morning,1385,5,53164
2022-02-15,Air India,AI,803,Delhi,Mumbai,,Delhi-Mumbai,1,8,Morning,6,Morning,1585,5,53164
2022-02-15,Air India,AI,540,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,20,Night,1225,5,57625
2022-02-15,Air India,AI,537,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,16,Afternoon,1490,5,57625
2022-02-15,Vistara,UK,985,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,19,Evening,130,5,58216
2022-02-15,Vistara,UK,737,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,15,Afternoon,455,5,59033
2022-02-15,Air India,AI,767,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,12,Afternoon,475,5,59033
2022-02-15,Air India,AI,401,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,6,Morning,660,5,59033
2022-02-15,Air India,AI,401,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,6,Morning,795,5,59033
2022-02-15,Air India,AI,762,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,20,Night,1430,5,59033
2022-02-15,Air India,AI,764,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,16,Afternoon,1630,5,59033
2022-02-15,Vistara,UK,813,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,17,Evening,350,5,60601
2022-02-15,Vistara,UK,815,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,8,Morning,730,5,60601
2022-02-15,Vistara,UK,815,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,8,Morning,760,5,60601
2022-02-15,Vistara,UK,815,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,8,Morning,825,5,60601
2022-02-15,Vistara,UK,707,Delhi,Mumbai,,Delhi-Mumbai,1,23,Night,17,Evening,360,5,60713
2022-02-15,Air India,AI,429,Delhi,Mumbai,Chennai,Delhi-Mumbai,1,15,Afternoon,9,Morning,1805,5,61139
2022-02-15,Vistara,UK,705,Delhi,Mumbai,,Delhi-Mumbai,1,13,Afternoon,7,Morning,330,5,76953
2022-02-15,Vistara,UK,705,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,7,Morning,770,5,76953
2022-02-16,Vistara,UK,953,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,20,Night,130,6,22152
2022-02-16,Air India,AI,868,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,18,Evening,120,6,22152
2022-02-16,Air India,AI,887,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,7,Morning,125,6,22152
2022-02-16,Air India,AI,665,Delhi,Mumbai,,Delhi-Mumbai,0,10,Morning,8,Morning,130,6,22152
2022-02-16,Air India,AI,805,Delhi,Mumbai,,Delhi-Mumbai,0,22,Night,20,Night,130,6,22152
2022-02-16,Air India,AI,678,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,9,Morning,135,6,22152
2022-02-16,Air India,AI,624,Delhi,Mumbai,,Delhi-Mumbai,0,21,Night,19,Evening,135,6,22152
2022-02-16,Air India,AI,636,Delhi,Mumbai,IDR,Delhi-Mumbai,1,18,Evening,14,Afternoon,210,6,22152
2022-02-16,Air India,AI,441,Delhi,Mumbai,IXU,Delhi-Mumbai,1,21,Night,17,Evening,225,6,22152
2022-02-16,Vistara,UK,945,Delhi,Mumbai,,Delhi-Mumbai,0,14,Afternoon,11,Morning,140,6,28872
2022-02-16,Vistara,UK,683,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,13,Afternoon,1535,6,29837
2022-02-16,Air India,AI,499,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,13,Afternoon,1610,6,29622
2022-02-16,Vistara,UK,941,Delhi,Mumbai,,Delhi-Mumbai,0,19,Evening,16,Afternoon,140,6,29992
2022-02-16,Vistara,UK,951,Delhi,Mumbai,,Delhi-Mumbai,0,16,Afternoon,14,Afternoon,130,6,30104
2022-02-16,Air India,AI,531,Delhi,Mumbai,,Delhi-Mumbai,1,20,Night,20,Night,1485,6,31462
2022-02-16,Air India,AI,411,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,7,Morning,480,6,32646
2022-02-16,Air India,AI,811,Delhi,Mumbai,,Delhi-Mumbai,1,15,Afternoon,18,Evening,1235,6,32646
2022-02-16,Vistara,UK,981,Delhi,Mumbai,,Delhi-Mumbai,0,23,Night,21,Night,120,6,34472
2022-02-16,Vistara,UK,975,Delhi,Mumbai,,Delhi-Mumbai,0,7,Morning,5,Late_Night,130,6,34472
2022-02-16,Vistara,UK,993,Delhi,Mumbai,,Delhi-Mumbai,0,15,Afternoon,12,Afternoon,130,6,34472
2022-02-16,Vistara,UK,933,Delhi,Mumbai,,Delhi-Mumbai,0,17,Evening,15,Afternoon,130,6,34472
2022-02-16,Vistara,UK,995,Delhi,Mumbai,,Delhi-Mumbai,0,12,Afternoon,10,Morning,135,6,34472
2022-02-16,Air India,AI,479,Delhi,Mumbai,,Delhi-Mumbai,1,13,Afternoon,21,Night,990,6,35532
2022-02-16,Vistara,UK,637,Delhi,Mumbai,,Delhi-Mumbai,1,21,Night,17,Evening,265,6,36577
2022-02-16,Vistara,UK,637,Delhi,Mumbai,,Delhi-Mumbai,1,11,Morning,17,Evening,1100,6,36577
2022-02-16,Vistara,UK,943,Delhi,Mumbai,,Delhi-Mumbai,0,9,Morning,7,Morning,135,6,36712
2022-02-16,Vistara,UK,963,Delhi,Mumbai,,Delhi-Mumbai,0,11,Morning,8,Morning,140,6,36712
2022-02-16,Vistara,UK,955,Delhi,Mumbai,,Delhi-Mumbai,0,20,Night,17,Evening,140,6,36712
2022-02-16,Air India,AI,471,Delhi,Mumbai,,Delhi-Mumbai,1,17,Evening,13,Afternoon,275,6,37256
